sample_id,day_id,split,scenario,seed,input_start_minute,input_end_minute_exclusive,target_start_minute,target_end_minute_exclusive,horizon_minutes
validation-evening-02-m067-h2,validation-evening-02,validation,evening,200008,57,67,67,69,2
validation-evening-02-m068-h2,validation-evening-02,validation,evening,200008,58,68,68,70,2
validation-evening-02-m069-h2,validation-evening-02,validation,evening,200008,59,69,69,71,2
validation-evening-02-m070-h2,validation-evening-02,validation,evening,200008,60,70,70,72,2
validation-evening-02-m071-h2,validation-evening-02,validation,evening,200008,61,71,71,73,2
validation-evening-02-m072-h2,validation-evening-02,validation,evening,200008,62,72,72,74,2
validation-evening-02-m073-h2,validation-evening-02,validation,evening,200008,63,73,73,75,2
validation-mixed-00-m010-h2,validation-mixed-00,validation,mixed,200009,0,10,10,12,2
validation-mixed-00-m011-h2,validation-mixed-00,validation,mixed,200009,1,11,11,13,2
validation-mixed-00-m012-h2,validation-mixed-00,validation,mixed,200009,2,12,12,14,2
validation-mixed-00-m013-h2,validation-mixed-00,validation,mixed,200009,3,13,13,15,2
validation-mixed-00-m014-h2,validation-mixed-00,validation,mixed,200009,4,14,14,16,2
validation-mixed-00-m015-h2,validation-mixed-00,validation,mixed,200009,5,15,15,17,2
validation-mixed-00-m016-h2,validation-mixed-00,validation,mixed,200009,6,16,16,18,2
validation-mixed-00-m017-h2,validation-mixed-00,validation,mixed,200009,7,17,17,19,2
validation-mixed-00-m018-h2,validation-mixed-00,validation,mixed,200009,8,18,18,20,2
validation-mixed-00-m019-h2,validation-mixed-00,validation,mixed,200009,9,19,19,21,2
validation-mixed-00-m020-h2,validation-mixed-00,validation,mixed,200009,10,20,20,22,2
validation-mixed-00-m021-h2,validation-mixed-00,validation,mixed,200009,11,21,21,23,2
validation-mixed-00-m022-h2,validation-mixed-00,validation,mixed,200009,12,22,22,24,2
validation-mixed-00-m023-h2,validation-mixed-00,validation,mixed,200009,13,23,23,25,2
validation-mixed-00-m024-h2,validation-mixed-00,validation,mixed,200009,14,24,24,26,2
validation-mixed-00-m025-h2,validation-mixed-00,validation,mixed,200009,15,25,25,27,2
validation-mixed-00-m026-h2,validation-mixed-00,validation,mixed,200009,16,26,26,28,2
validation-mixed-00-m027-h2,validation-mixed-00,validation,mixed,200009,17,27,27,29,2
validation-mixed-00-m028-h2,validation-mixed-00,validation,mixed,200009,18,28,28,30,2
validation-mixed-00-m029-h2,validation-mixed-00,validation,mixed,200009,19,29,29,31,2
validation-mixed-00-m030-h2,validation-mixed-00,validation,mixed,200009,20,30,30,32,2
validation-mixed-00-m031-h2,validation-mixed-00,validation,mixed,200009,21,31,31,33,2
validation-mixed-00-m032-h2,validation-mixed-00,validation,mixed,200009,22,32,32,34,2
validation-mixed-00-m033-h2,validation-mixed-00,validation,mixed,200009,23,33,33,35,2
validation-mixed-00-m034-h2,validation-mixed-00,validation,mixed,200009,24,34,34,36,2
validation-mixed-00-m035-h2,validation-mixed-00,validation,mixed,200009,25,35,35,37,2
validation-mixed-00-m036-h2,validation-mixed-00,validation,mixed,200009,26,36,36,38,2
validation-mixed-00-m037-h2,validation-mixed-00,validation,mixed,200009,27,37,37,39,2
validation-mixed-00-m038-h2,validation-mixed-00,validation,mixed,200009,28,38,38,40,2
validation-mixed-00-m039-h2,validation-mixed-00,validation,mixed,200009,29,39,39,41,2
validation-mixed-00-m040-h2,validation-mixed-00,validation,mixed,200009,30,40,40,42,2
validation-mixed-00-m041-h2,validation-mixed-00,validation,mixed,200009,31,41,41,43,2
validation-mixed-00-m042-h2,validation-mixed-00,validation,mixed,200009,32,42,42,44,2
validation-mixed-00-m043-h2,validation-mixed-00,validation,mixed,200009,33,43,43,45,2
validation-mixed-00-m044-h2,validation-mixed-00,validation,mixed,200009,34,44,44,46,2
validation-mixed-00-m045-h2,validation-mixed-00,validation,mixed,200009,35,45,45,47,2
validation-mixed-00-m046-h2,validation-mixed-00,validation,mixed,200009,36,46,46,48,2
validation-mixed-00-m047-h2,validation-mixed-00,validation,mixed,200009,37,47,47,49,2
validation-mixed-00-m048-h2,validation-mixed-00,validation,mixed,200009,38,48,48,50,2
validation-mixed-00-m049-h2,validation-mixed-00,validation,mixed,200009,39,49,49,51,2
validation-mixed-00-m050-h2,validation-mixed-00,validation,mixed,200009,40,50,50,52,2
validation-mixed-00-m051-h2,validation-mixed-00,validation,mixed,200009,41,51,51,53,2
validation-mixed-00-m052-h2,validation-mixed-00,validation,mixed,200009,42,52,52,54,2
validation-mixed-00-m053-h2,validation-mixed-00,validation,mixed,200009,43,53,53,55,2
validation-mixed-00-m054-h2,validation-mixed-00,validation,mixed,200009,44,54,54,56,2
validation-mixed-00-m055-h2,validation-mixed-00,validation,mixed,200009,45,55,55,57,2
validation-mixed-00-m056-h2,validation-mixed-00,validation,mixed,200009,46,56,56,58,2
validation-mixed-00-m057-h2,validation-mixed-00,validation,mixed,200009,47,57,57,59,2
validation-mixed-00-m058-h2,validation-mixed-00,validation,mixed,200009,48,58,58,60,2
validation-mixed-00-m059-h2,validation-mixed-00,validation,mixed,200009,49,59,59,61,2
validation-mixed-00-m060-h2,validation-mixed-00,validation,mixed,200009,50,60,60,62,2
validation-mixed-00-m061-h2,validation-mixed-00,validation,mixed,200009,51,61,61,63,2
validation-mixed-00-m062-h2,validation-mixed-00,validation,mixed,200009,52,62,62,64,2
validation-mixed-00-m063-h2,validation-mixed-00,validation,mixed,200009,53,63,63,65,2
validation-mixed-00-m064-h2,validation-mixed-00,validation,mixed,200009,54,64,64,66,2
validation-mixed-00-m065-h2,validation-mixed-00,validation,mixed,200009,55,65,65,67,2
validation-mixed-00-m066-h2,validation-mixed-00,validation,mixed,200009,56,66,66,68,2
validation-mixed-00-m067-h2,validation-mixed-00,validation,mixed,200009,57,67,67,69,2
validation-mixed-00-m068-h2,validation-mixed-00,validation,mixed,200009,58,68,68,70,2
validation-mixed-00-m069-h2,validation-mixed-00,validation,mixed,200009,59,69,69,71,2
validation-mixed-00-m070-h2,validation-mixed-00,validation,mixed,200009,60,70,70,72,2
validation-mixed-00-m071-h2,validation-mixed-00,validation,mixed,200009,61,71,71,73,2
validation-mixed-00-m072-h2,validation-mixed-00,validation,mixed,200009,62,72,72,74,2
validation-mixed-00-m073-h2,validation-mixed-00,validation,mixed,200009,63,73,73,75,2
validation-mixed-01-m010-h2,validation-mixed-01,validation,mixed,200010,0,10,10,12,2
validation-mixed-01-m011-h2,validation-mixed-01,validation,mixed,200010,1,11,11,13,2
validation-mixed-01-m012-h2,validation-mixed-01,validation,mixed,200010,2,12,12,14,2
validation-mixed-01-m013-h2,validation-mixed-01,validation,mixed,200010,3,13,13,15,2
validation-mixed-01-m014-h2,validation-mixed-01,validation,mixed,200010,4,14,14,16,2
validation-mixed-01-m015-h2,validation-mixed-01,validation,mixed,200010,5,15,15,17,2
validation-mixed-01-m016-h2,validation-mixed-01,validation,mixed,200010,6,16,16,18,2
validation-mixed-01-m017-h2,validation-mixed-01,validation,mixed,200010,7,17,17,19,2
validation-mixed-01-m018-h2,validation-mixed-01,validation,mixed,200010,8,18,18,20,2
validation-mixed-01-m019-h2,validation-mixed-01,validation,mixed,200010,9,19,19,21,2
validation-mixed-01-m020-h2,validation-mixed-01,validation,mixed,200010,10,20,20,22,2
validation-mixed-01-m021-h2,validation-mixed-01,validation,mixed,200010,11,21,21,23,2
validation-mixed-01-m022-h2,validation-mixed-01,validation,mixed,200010,12,22,22,24,2
validation-mixed-01-m023-h2,validation-mixed-01,validation,mixed,200010,13,23,23,25,2
validation-mixed-01-m024-h2,validation-mixed-01,validation,mixed,200010,14,24,24,26,2
validation-mixed-01-m025-h2,validation-mixed-01,validation,mixed,200010,15,25,25,27,2
validation-mixed-01-m026-h2,validation-mixed-01,validation,mixed,200010,16,26,26,28,2
validation-mixed-01-m027-h2,validation-mixed-01,validation,mixed,200010,17,27,27,29,2
validation-mixed-01-m028-h2,validation-mixed-01,validation,mixed,200010,18,28,28,30,2
validation-mixed-01-m029-h2,validation-mixed-01,validation,mixed,200010,19,29,29,31,2
validation-mixed-01-m030-h2,validation-mixed-01,validation,mixed,200010,20,30,30,32,2
validation-mixed-01-m031-h2,validation-mixed-01,validation,mixed,200010,21,31,31,33,2
validation-mixed-01-m032-h2,validation-mixed-01,validation,mixed,200010,22,32,32,34,2
validation-mixed-01-m033-h2,validation-mixed-01,validation,mixed,200010,23,33,33,35,2
validation-mixed-01-m034-h2,validation-mixed-01,validation,mixed,200010,24,34,34,36,2
validation-mixed-01-m035-h2,validation-mixed-01,validation,mixed,200010,25,35,35,37,2
validation-mixed-01-m036-h2,validation-mixed-01,validation,mixed,200010,26,36,36,38,2
validation-mixed-01-m037-h2,validation-mixed-01,validation,mixed,200010,27,37,37,39,2
validation-mixed-01-m038-h2,validation-mixed-01,validation,mixed,200010,28,38,38,40,2
validation-mixed-01-m039-h2,validation-mixed-01,validation,mixed,200010,29,39,39,41,2
validation-mixed-01-m040-h2,validation-mixed-01,validation,mixed,200010,30,40,40,42,2
validation-mixed-01-m041-h2,validation-mixed-01,validation,mixed,200010,31,41,41,43,2
validation-mixed-01-m042-h2,validation-mixed-01,validation,mixed,200010,32,42,42,44,2
validation-mixed-01-m043-h2,validation-mixed-01,validation,mixed,200010,33,43,43,45,2
validation-mixed-01-m044-h2,validation-mixed-01,validation,mixed,200010,34,44,44,46,2
validation-mixed-01-m045-h2,validation-mixed-01,validation,mixed,200010,35,45,45,47,2
validation-mixed-01-m046-h2,validation-mixed-01,validation,mixed,200010,36,46,46,48,2
validation-mixed-01-m047-h2,validation-mixed-01,validation,mixed,200010,37,47,47,49,2
validation-mixed-01-m048-h2,validation-mixed-01,validation,mixed,200010,38,48,48,50,2
validation-mixed-01-m049-h2,validation-mixed-01,validation,mixed,200010,39,49,49,51,2
validation-mixed-01-m050-h2,validation-mixed-01,validation,mixed,200010,40,50,50,52,2
validation-mixed-01-m051-h2,validation-mixed-01,validation,mixed,200010,41,51,51,53,2
validation-mixed-01-m052-h2,validation-mixed-01,validation,mixed,200010,42,52,52,54,2
validation-mixed-01-m053-h2,validation-mixed-01,validation,mixed,200010,43,53,53,55,2
validation-mixed-01-m054-h2,validation-mixed-01,validation,mixed,200010,44,54,54,56,2
validation-mixed-01-m055-h2,validation-mixed-01,validation,mixed,200010,45,55,55,57,2
validation-mixed-01-m056-h2,validation-mixed-01,validation,mixed,200010,46,56,56,58,2
validation-mixed-01-m057-h2,validation-mixed-01,validation,mixed,200010,47,57,57,59,2
validation-mixed-01-m058-h2,validation-mixed-01,validation,mixed,200010,48,58,58,60,2
validation-mixed-01-m059-h2,validation-mixed-01,validation,mixed,200010,49,59,59,61,2
validation-mixed-01-m060-h2,validation-mixed-01,validation,mixed,200010,50,60,60,62,2
validation-mixed-01-m061-h2,validation-mixed-01,validation,mixed,200010,51,61,61,63,2
validation-mixed-01-m062-h2,validation-mixed-01,validation,mixed,200010,52,62,62,64,2
validation-mixed-01-m063-h2,validation-mixed-01,validation,mixed,200010,53,63,63,65,2
validation-mixed-01-m064-h2,validation-mixed-01,validation,mixed,200010,54,64,64,66,2
validation-mixed-01-m065-h2,validation-mixed-01,validation,mixed,200010,55,65,65,67,2
validation-mixed-01-m066-h2,validation-mixed-01,validation,mixed,200010,56,66,66,68,2
validation-mixed-01-m067-h2,validation-mixed-01,validation,mixed,200010,57,67,67,69,2
validation-mixed-01-m068-h2,validation-mixed-01,validation,mixed,200010,58,68,68,70,2
validation-mixed-01-m069-h2,validation-mixed-01,validation,mixed,200010,59,69,69,71,2
validation-mixed-01-m070-h2,validation-mixed-01,validation,mixed,200010,60,70,70,72,2
validation-mixed-01-m071-h2,validation-mixed-01,validation,mixed,200010,61,71,71,73,2
validation-mixed-01-m072-h2,validation-mixed-01,validation,mixed,200010,62,72,72,74,2
validation-mixed-01-m073-h2,validation-mixed-01,validation,mixed,200010,63,73,73,75,2
validation-mixed-02-m010-h2,validation-mixed-02,validation,mixed,200011,0,10,10,12,2
validation-mixed-02-m011-h2,validation-mixed-02,validation,mixed,200011,1,11,11,13,2
validation-mixed-02-m012-h2,validation-mixed-02,validation,mixed,200011,2,12,12,14,2
validation-mixed-02-m013-h2,validation-mixed-02,validation,mixed,200011,3,13,13,15,2
validation-mixed-02-m014-h2,validation-mixed-02,validation,mixed,200011,4,14,14,16,2
validation-mixed-02-m015-h2,validation-mixed-02,validation,mixed,200011,5,15,15,17,2
validation-mixed-02-m016-h2,validation-mixed-02,validation,mixed,200011,6,16,16,18,2
validation-mixed-02-m017-h2,validation-mixed-02,validation,mixed,200011,7,17,17,19,2
validation-mixed-02-m018-h2,validation-mixed-02,validation,mixed,200011,8,18,18,20,2
validation-mixed-02-m019-h2,validation-mixed-02,validation,mixed,200011,9,19,19,21,2
validation-mixed-02-m020-h2,validation-mixed-02,validation,mixed,200011,10,20,20,22,2
validation-mixed-02-m021-h2,validation-mixed-02,validation,mixed,200011,11,21,21,23,2
validation-mixed-02-m022-h2,validation-mixed-02,validation,mixed,200011,12,22,22,24,2
validation-mixed-02-m023-h2,validation-mixed-02,validation,mixed,200011,13,23,23,25,2
validation-mixed-02-m024-h2,validation-mixed-02,validation,mixed,200011,14,24,24,26,2
validation-mixed-02-m025-h2,validation-mixed-02,validation,mixed,200011,15,25,25,27,2
validation-mixed-02-m026-h2,validation-mixed-02,validation,mixed,200011,16,26,26,28,2
validation-mixed-02-m027-h2,validation-mixed-02,validation,mixed,200011,17,27,27,29,2
validation-mixed-02-m028-h2,validation-mixed-02,validation,mixed,200011,18,28,28,30,2
validation-mixed-02-m029-h2,validation-mixed-02,validation,mixed,200011,19,29,29,31,2
validation-mixed-02-m030-h2,validation-mixed-02,validation,mixed,200011,20,30,30,32,2
validation-mixed-02-m031-h2,validation-mixed-02,validation,mixed,200011,21,31,31,33,2
validation-mixed-02-m032-h2,validation-mixed-02,validation,mixed,200011,22,32,32,34,2
validation-mixed-02-m033-h2,validation-mixed-02,validation,mixed,200011,23,33,33,35,2
validation-mixed-02-m034-h2,validation-mixed-02,validation,mixed,200011,24,34,34,36,2
validation-mixed-02-m035-h2,validation-mixed-02,validation,mixed,200011,25,35,35,37,2
validation-mixed-02-m036-h2,validation-mixed-02,validation,mixed,200011,26,36,36,38,2
validation-mixed-02-m037-h2,validation-mixed-02,validation,mixed,200011,27,37,37,39,2
validation-mixed-02-m038-h2,validation-mixed-02,validation,mixed,200011,28,38,38,40,2
validation-mixed-02-m039-h2,validation-mixed-02,validation,mixed,200011,29,39,39,41,2
validation-mixed-02-m040-h2,validation-mixed-02,validation,mixed,200011,30,40,40,42,2
validation-mixed-02-m041-h2,validation-mixed-02,validation,mixed,200011,31,41,41,43,2
validation-mixed-02-m042-h2,validation-mixed-02,validation,mixed,200011,32,42,42,44,2
validation-mixed-02-m043-h2,validation-mixed-02,validation,mixed,200011,33,43,43,45,2
validation-mixed-02-m044-h2,validation-mixed-02,validation,mixed,200011,34,44,44,46,2
validation-mixed-02-m045-h2,validation-mixed-02,validation,mixed,200011,35,45,45,47,2
validation-mixed-02-m046-h2,validation-mixed-02,validation,mixed,200011,36,46,46,48,2
validation-mixed-02-m047-h2,validation-mixed-02,validation,mixed,200011,37,47,47,49,2
validation-mixed-02-m048-h2,validation-mixed-02,validation,mixed,200011,38,48,48,50,2
validation-mixed-02-m049-h2,validation-mixed-02,validation,mixed,200011,39,49,49,51,2
validation-mixed-02-m050-h2,validation-mixed-02,validation,mixed,200011,40,50,50,52,2
validation-mixed-02-m051-h2,validation-mixed-02,validation,mixed,200011,41,51,51,53,2
validation-mixed-02-m052-h2,validation-mixed-02,validation,mixed,200011,42,52,52,54,2
validation-mixed-02-m053-h2,validation-mixed-02,validation,mixed,200011,43,53,53,55,2
validation-mixed-02-m054-h2,validation-mixed-02,validation,mixed,200011,44,54,54,56,2
validation-mixed-02-m055-h2,validation-mixed-02,validation,mixed,200011,45,55,55,57,2
validation-mixed-02-m056-h2,validation-mixed-02,validation,mixed,200011,46,56,56,58,2
